card_id,name,set,number,finish,pay_low_usd,pay_high_usd,pay_source,trust,sales_behind_mark,listings_now,sellers_now,listings_as_of,nm_usd,lp_usd,conflict_ratio
ex16-94,Flygon ex,Power Keepers,94,holo,91,108,book,green,8,18,16,2026-08-11,113.2071103790397,69.979,
ex16-95,Metagross ex,Power Keepers,95,holo,68,95,book,green,7,13,11,2026-08-04,103.73966097346533,69.981,
ex16-96,Salamence ex,Power Keepers,96,holo,123,175,book,amber,3,21,17,2026-08-04,200.0845895155464,157.6845,
ex16-97,Shiftry ex,Power Keepers,97,holo,61,72,book,green,9,12,8,2026-08-11,56.82463335960137,35.818000000000005,
ex16-98,Skarmory ex,Power Keepers,98,holo,73,93,book,amber,2,10,8,2026-08-11,71.71184685377398,82.67,
ex16-99,Walrein ex,Power Keepers,99,holo,35,75,book,green,6,14,10,2026-08-11,62.30949518552028,38.826499999999996,
ex2-100,Wailord ex,Sandstorm,100,holo,155,180,book,green,21,24,18,2026-08-04,137.05489860609327,103.029,
ex2-56,Aron,Sandstorm,56,normal,1.23,1.67,mark,green,26,3,3,2026-08-04,1.448354115360227,2.142,
ex2-56,Aron,Sandstorm,56,reverse_holo,9.99,15,book,amber,3,3,2,2026-08-04,9.9755,6.99,
ex2-58,Cacnea,Sandstorm,58,normal,0.8,1.09,mark,green,13,2,2,2026-08-04,0.9452004811206955,1.96,
ex2-58,Cacnea,Sandstorm,58,reverse_holo,,,,red,0,3,2,2026-08-04,9.66,6.5504999999999995,0.21
ex2-59,Cyndaquil,Sandstorm,59,normal,2.39,2.48,book,amber,72,3,3,2026-08-04,2.5823633360753226,2.615,
ex2-59,Cyndaquil,Sandstorm,59,reverse_holo,60,100,book,conflict,3,5,3,2026-08-04,22.398799999999998,19.167,0.28
ex2-60,Dunsparce,Sandstorm,60,normal,1.99,2.91,book,green,41,7,7,2026-08-04,2.183116263561394,2.2095124,
ex2-60,Dunsparce,Sandstorm,60,reverse_holo,8.77,9.99,book,green,10,11,11,2026-08-04,5.209,1.05,
ex2-61,Duskull,Sandstorm,61,normal,2.0,3.0,book,green,24,3,2,2026-08-04,2.724801619698034,1.47,
ex2-62,Duskull,Sandstorm,62,normal,2.02,2.67,book,green,38,3,3,2026-08-04,2.1649684897567214,2.125,
ex2-62,Duskull,Sandstorm,62,reverse_holo,14,20,book,amber,3,5,4,2026-08-04,24.761199999999995,16.82,
ex2-63,Eevee,Sandstorm,63,normal,5.77,11,band,amber,26,1,1,2026-08-04,6.952272990074837,4.92,
ex2-63,Eevee,Sandstorm,63,reverse_holo,29,60,book,red,0,3,2,2026-08-04,46.715,52.42,
ex2-65,Growlithe,Sandstorm,65,normal,3.0,3.3,book,amber,87,5,5,2026-08-04,3.8348038508393048,3.4450000000000003,
ex2-65,Growlithe,Sandstorm,65,reverse_holo,23,31,mark,green,6,1,1,2026-08-04,27.2121,46.842999999999996,
ex2-66,Lotad,Sandstorm,66,normal,2.23,2.87,book,green,74,6,5,2026-08-04,2.2708020039295884,2.3,
ex2-66,Lotad,Sandstorm,66,reverse_holo,2.23,2.99,book,conflict,3,68,57,2026-08-11,17.746799999999997,17.718000000000004,6.8
ex2-67,Lotad,Sandstorm,67,normal,2.99,3.39,book,green,40,3,3,2026-08-04,1.93203324397348,2.595,
ex2-67,Lotad,Sandstorm,67,reverse_holo,45,46,book_thin,red,0,2,2,2026-08-04,12.625,14.99,
ex2-68,Marill,Sandstorm,68,normal,1.99,3.08,book,green,58,12,10,2026-08-04,1.5633190459286723,2.64,
ex2-68,Marill,Sandstorm,68,reverse_holo,20,35,book,amber,3,12,10,2026-08-04,17.4028,16.4335,
ex2-72,Pikachu,Sandstorm,72,normal,8.74,9.5,book,green,80,6,6,2026-08-04,11.823058908398206,8.260000000000002,
ex2-72,Pikachu,Sandstorm,72,reverse_holo,55,100,book,amber,3,13,10,2026-08-04,53.6477,88.495,
ex2-73,Psyduck,Sandstorm,73,normal,15,16,book,amber,56,11,10,2026-08-04,16.09410309363429,14.6,
ex2-73,Psyduck,Sandstorm,73,reverse_holo,100,150,book,green,5,7,5,2026-08-04,130.61839999999998,95.04814027,
ex2-74,Ralts,Sandstorm,74,normal,1.81,2.45,mark,green,43,1,1,2026-08-04,2.127675789580657,2.0,
ex2-74,Ralts,Sandstorm,74,reverse_holo,20,20,book_thin,red,0,1,1,2026-08-04,11.690000000000001,13.598,
ex2-75,Sandshrew,Sandstorm,75,normal,1.99,3.99,book,conflict,66,11,10,2026-08-04,1.491845345980507,1.99,0.5
ex2-75,Sandshrew,Sandstorm,75,reverse_holo,19,20,book,amber,3,6,6,2026-08-04,18.234399999999997,12.850875,
ex2-77,Seedot,Sandstorm,77,normal,0.66,0.9,mark,green,13,1,1,2026-08-04,0.781715307074283,2.6387901400000002,
ex2-77,Seedot,Sandstorm,77,reverse_holo,5.02,6.8,mark,amber,3,2,2,2026-08-04,5.9114,4.297000000000001,
ex2-78,Shroomish,Sandstorm,78,normal,1.11,1.5,mark,green,35,1,1,2026-08-04,1.3024593485497755,1.99,
ex2-78,Shroomish,Sandstorm,78,reverse_holo,8.03,9.99,book,amber,6,3,3,2026-08-04,15.495000000000001,8.366500000000002,
ex2-81,Spearow,Sandstorm,81,normal,1.5,2.39,book,green,32,8,8,2026-08-04,1.1703869656507015,1.995,
ex2-81,Spearow,Sandstorm,81,reverse_holo,9.37,10,book,green,5,10,9,2026-08-04,9.4148,6.74,
ex2-82,Trapinch,Sandstorm,82,normal,2.29,3.82,book,conflict,42,6,5,2026-08-04,1.4470925136081996,2.14,0.47
ex2-82,Trapinch,Sandstorm,82,reverse_holo,15,20,book,amber,4,5,4,2026-08-04,9.083299999999998,6.950500000000001,
ex2-83,Wailmer,Sandstorm,83,normal,2.5,4.5,book,conflict,36,3,2,2026-08-04,1.2700389704863286,2.61,0.36
ex2-83,Wailmer,Sandstorm,83,reverse_holo,17,22,mark,amber,3,4,2,2026-08-04,19.5572,15.002,
ex2-85,Zigzagoon,Sandstorm,85,normal,1.63,2.0,book,green,44,6,5,2026-08-04,1.174506305681125,1.99,
ex2-85,Zigzagoon,Sandstorm,85,reverse_holo,13,13,book,amber,3,3,3,2026-08-04,14.6638,5.4965,
ex2-92,Root Fossil,Sandstorm,92,normal,0.32,0.43,mark,green,17,2,2,2026-08-04,0.37708201735904795,1.5279999999999998,
ex2-92,Root Fossil,Sandstorm,92,reverse_holo,3.99,3.99,book,amber,4,15,7,2026-08-04,3.682,3.724,
ex2-94,Aerodactyl ex,Sandstorm,94,holo,147,150,book,green,15,18,9,2026-08-11,148.47175645411582,146.262,
ex2-95,Aggron ex,Sandstorm,95,holo,85,145,book,green,21,11,10,2026-08-11,110.88680037262733,70.205,
ex2-96,Gardevoir ex,Sandstorm,96,holo,125,205,book,green,7,5,4,2026-08-04,200.99785471160595,143.225,
ex2-97,Kabutops ex,Sandstorm,97,holo,70,88,book,green,15,11,9,2026-08-04,126.86478238605488,80.17099999999999,
ex2-98,Raichu ex,Sandstorm,98,holo,215,260,book,green,22,19,14,2026-08-11,265.68188251268117,150.034,
ex2-99,Typhlosion ex,Sandstorm,99,holo,150,176,book,green,12,19,10,2026-08-04,187.9106982260992,111.792,
dp3-1,Ampharos,Secret Wonders,1,holo,31,45,book,red,0,7,7,2026-08-04,34.81,19.9461953,
dp3-1,Ampharos,Secret Wonders,1,normal,2.84,4.99,book,red,0,5,5,2026-08-04,34.81,6.297500000000001,8.89
dp3-1,Ampharos,Secret Wonders,1,reverse_holo,12,20,book,conflict,6,3,3,2026-08-04,36.10250528370486,7.319000000000001,2.26
dp3-10,Ho-Oh,Secret Wonders,10,holo,27,32,book,green,14,18,15,2026-08-04,36.87883626489784,23.613,
dp3-10,Ho-Oh,Secret Wonders,10,reverse_holo,8.5,14,book,red,0,6,6,2026-08-04,33.9,15.513,3.05
dp3-11,Jumpluff,Secret Wonders,11,holo,9.99,11,book,green,5,15,12,2026-08-04,10.780461442009106,5.776,
dp3-11,Jumpluff,Secret Wonders,11,reverse_holo,5.0,5.92,book,red,0,15,11,2026-08-11,7.355,4.876,
dp3-12,Lickilicky,Secret Wonders,12,holo,9.14,17,book,green,16,12,9,2026-08-04,14.02121976738791,11.939000000000002,
dp3-12,Lickilicky,Secret Wonders,12,reverse_holo,8.99,16,book,amber,3,9,8,2026-08-04,8.7028,9.167,
dp3-14,Lugia,Secret Wonders,14,holo,50,133,book,green,23,18,16,2026-08-04,117.76960127712601,71.919,
dp3-14,Lugia,Secret Wonders,14,reverse_holo,59,60,book,amber,4,7,5,2026-08-04,53.366499999999995,60.1965,
dp3-15,Mew,Secret Wonders,15,holo,122,184,book,green,25,8,8,2026-08-04,122.2473770077041,139.99,
dp3-15,Mew,Secret Wonders,15,reverse_holo,82,150,book,amber,4,5,5,2026-08-04,91.2063,56.40950000000001,
dp3-16,Raikou,Secret Wonders,16,holo,12,17,book,green,33,14,10,2026-08-04,21.998906222709763,14.362000000000002,
dp3-16,Raikou,Secret Wonders,16,reverse_holo,10,13,book,red,0,16,16,2026-08-04,24.28,10.519,2.09
dp3-17,Roserade,Secret Wonders,17,holo,6.97,16,band,green,17,11,9,2026-08-04,7.869054399489024,4.965000000000001,
dp3-17,Roserade,Secret Wonders,17,reverse_holo,2.89,5.0,book,amber,3,15,12,2026-08-04,4.2017999999999995,4.74,
dp3-18,Salamence,Secret Wonders,18,holo,21,39,book,amber,3,11,9,2026-08-04,26.665799999999997,19.244999999999997,
dp3-18,Salamence,Secret Wonders,18,reverse_holo,10,14,book,conflict,19,8,8,2026-08-04,28.405068790372823,13.608,2.3
dp3-19,Suicune,Secret Wonders,19,holo,24,27,book,green,35,27,23,2026-08-04,31.068686600232706,14.464500000000001,
dp3-19,Suicune,Secret Wonders,19,reverse_holo,14,18,book,red,0,10,8,2026-08-04,28.04,13.56,
dp3-2,Blastoise,Secret Wonders,2,holo,38,58,book,green,6,14,9,2026-08-04,90.08513284016277,76.419,
dp3-2,Blastoise,Secret Wonders,2,reverse_holo,37,60,book,red,0,9,8,2026-08-04,96.69999999999999,44.28,
dp3-20,Venusaur,Secret Wonders,20,holo,20,35,book,green,24,14,11,2026-08-04,40.084299360222815,25.9945,
dp3-20,Venusaur,Secret Wonders,20,normal,5.49,14,book,red,0,9,9,2026-08-04,45.64,4.485,4.79
dp3-20,Venusaur,Secret Wonders,20,reverse_holo,14,26,book,red,0,8,8,2026-08-04,45.64,15.793,2.28
dp3-21,Absol,Secret Wonders,21,normal,3.63,8.0,book,green,15,3,2,2026-08-04,11.045320809007336,4.75,
dp3-21,Absol,Secret Wonders,21,reverse_holo,17,22,book,amber,4,3,3,2026-08-04,32.9419,16.548,
dp3-22,Arcanine,Secret Wonders,22,holo,4.37,6.58,book,green,37,33,29,2026-08-06,2.99,2.915,
dp3-22,Arcanine,Secret Wonders,22,normal,2.85,4.29,book,green,26,9,9,2026-08-04,5.503298012130983,4.3149999999999995,
dp3-22,Arcanine,Secret Wonders,22,reverse_holo,17,30,book,conflict,9,5,5,2026-08-04,2.99,20.031,0.13
dp3-3,Charizard,Secret Wonders,3,holo,75,117,book,green,16,18,17,2026-08-04,179.86152116081047,124.69089222,
dp3-3,Charizard,Secret Wonders,3,reverse_holo,60,90,book,red,0,7,7,2026-08-04,150.075,94.86,
dp3-4,Entei,Secret Wonders,4,holo,25,40,book,green,28,27,25,2026-08-04,34.79482050479568,18.434,
dp3-4,Entei,Secret Wonders,4,reverse_holo,20,22,book,red,0,13,13,2026-08-04,35.839999999999996,14.762,
dp3-5,Flygon,Secret Wonders,5,holo,6.58,13,book,green,14,8,7,2026-08-04,13.969857141245267,10.823,
dp3-5,Flygon,Secret Wonders,5,reverse_holo,6.4,13,book,red,0,4,4,2026-08-04,14.87,5.7155000000000005,
dp3-6,Gallade,Secret Wonders,6,holo,7.92,9.15,book,green,7,12,9,2026-08-04,10.46361504438681,8.877,
dp3-6,Gallade,Secret Wonders,6,reverse_holo,6.99,14,book,conflict,4,8,7,2026-08-04,4.2924999999999995,4.3950000000000005,0.42
dp3-7,Gardevoir,Secret Wonders,7,holo,31,43,book,amber,12,8,5,2026-08-11,38.089752197265625,26.323999999999998,
dp3-7,Gardevoir,Secret Wonders,7,reverse_holo,18,24,book,amber,3,8,8,2026-08-04,41.6376,38.33,
dp3-8,Gastrodon East Sea,Secret Wonders,8,holo,8.0,12,book,green,12,7,7,2026-08-04,12.881724422775243,8.76,
dp3-8,Gastrodon East Sea,Secret Wonders,8,reverse_holo,7.28,9.5,book,red,0,10,7,2026-08-04,13.73,5.902500000000001,
pl3-1,Absol G,Supreme Victors,1,holo,13,19,book,green,14,8,8,2026-08-04,26.711845807992283,16.257,
pl3-1,Absol G,Supreme Victors,1,reverse_holo,45,45,book_thin,red,0,1,1,2026-08-04,37.29,19.857,
pl3-10,Rhyperior,Supreme Victors,10,holo,3.47,4.5,book,green,10,13,11,2026-08-11,3.699281645752507,4.697000000000001,
pl3-10,Rhyperior,Supreme Victors,10,reverse_holo,3.14,3.35,book,red,0,8,8,2026-08-11,3.595,2.51,
pl3-12,Swampert,Supreme Victors,12,holo,18,26,book,amber,20,8,8,2026-08-11,17.349355974167796,11.989,
pl3-12,Swampert,Supreme Victors,12,reverse_holo,20,26,mark,amber,3,1,1,2026-08-04,22.946199999999997,13.199499999999999,
pl3-14,Yanmega,Supreme Victors,14,holo,4.77,7.0,book,green,22,7,7,2026-08-04,6.894922245335293,3.824,
pl3-14,Yanmega,Supreme Victors,14,reverse_holo,4.89,6.99,book,red,0,13,11,2026-08-04,6.41,3.041,
pl3-16,Articuno,Supreme Victors,16,normal,8.5,14,book,green,17,5,4,2026-08-04,9.910713841494909,7.573,
pl3-16,Articuno,Supreme Victors,16,reverse_holo,6.25,11,book,red,0,5,5,2026-08-04,17.0,13.234000000000002,
pl3-2,Blaziken FB,Supreme Victors,2,holo,26,43,book,green,23,6,6,2026-08-04,29.134997568905323,19.627,
pl3-2,Blaziken FB,Supreme Victors,2,reverse_holo,19,47,band,amber,3,7,4,2026-08-04,18.7914,13.5565,
pl3-20,Charizard G,Supreme Victors,20,normal,28,71,band,green,27,2,2,2026-08-04,60.04476127055849,31.322000000000003,
pl3-20,Charizard G,Supreme Victors,20,reverse_holo,57,85,band,amber,3,2,2,2026-08-04,77.9724,39.197,
pl3-3,Drifblim FB,Supreme Victors,3,holo,5.5,7.5,book,green,10,9,8,2026-08-04,7.373289366511447,8.504999999999999,
pl3-3,Drifblim FB,Supreme Victors,3,reverse_holo,5.3,8.49,band,amber,3,2,2,2026-08-04,5.3036,4.203,
pl3-31,Lucario C,Supreme Victors,31,normal,16,20,book,green,15,3,3,2026-08-04,21.346889613499037,17.259999999999998,
pl3-31,Lucario C,Supreme Victors,31,reverse_holo,16,20,book,red,0,7,7,2026-08-04,119.99,33.307,6.62
pl3-35,Milotic C,Supreme Victors,35,holo,6.0,7.0,book,amber,53,15,14,2026-08-04,12.80394541798458,6.389,
pl3-35,Milotic C,Supreme Victors,35,reverse_holo,7.36,7.99,book,amber,8,3,3,2026-08-04,10.31,11.33,
pl3-4,Electivire FB,Supreme Victors,4,holo,7.22,9.38,book,green,22,5,5,2026-08-04,14.105682466818916,9.381500000000003,
pl3-4,Electivire FB,Supreme Victors,4,reverse_holo,8.84,8.84,book_thin,red,0,1,1,2026-08-04,18.31,5.102,
pl3-40,Roserade C,Supreme Victors,40,normal,3.7,5.92,book,green,10,4,4,2026-08-04,3.64469910363649,4.70658388,
pl3-40,Roserade C,Supreme Victors,40,reverse_holo,11,28,book,amber,3,3,3,2026-08-04,14.8964,11.722000000000001,
pl3-5,Garchomp,Supreme Victors,5,holo,33,45,mark,green,6,2,2,2026-08-04,38.700599999999994,19.99,
pl3-5,Garchomp,Supreme Victors,5,reverse_holo,13,23,book,green,23,4,4,2026-08-11,31.489295513671657,23.725,
pl3-6,Magmortar,Supreme Victors,6,holo,5.12,7.58,book,green,17,16,11,2026-08-04,7.896479206854245,4.559,
pl3-7,Metagross,Supreme Victors,7,holo,5.0,8.99,book,green,23,13,12,2026-08-04,9.31040163009342,4.434,
pl3-7,Metagross,Supreme Victors,7,reverse_holo,10,14,mark,amber,3,2,1,2026-08-04,11.969000000000001,7.107,
pl3-8,Rayquaza C,Supreme Victors,8,holo,51,89,book,green,22,12,9,2026-08-04,86.89159987473926,58.554,
pl3-8,Rayquaza C,Supreme Victors,8,reverse_holo,7.13,18,book_thin,red,0,2,2,2026-08-04,132.965,52.245000000000005,
pl3-9,Regigigas FB,Supreme Victors,9,holo,8.11,9.5,book,green,9,5,4,2026-08-04,7.936670503276746,6.918,
pl3-9,Regigigas FB,Supreme Victors,9,reverse_holo,9.74,20,book,amber,3,14,10,2026-08-04,7.994799999999999,6.414,
ex7-100,Rocket's Moltres ex,Team Rocket Returns,100,holo,461,624,mark,amber,1,2,2,2026-08-11,542.8432,399.69,
ex7-101,Rocket's Scizor ex,Team Rocket Returns,101,holo,374,600,book,amber,1,5,4,2026-08-04,573.4364,341.02,
ex7-102,Rocket's Scyther ex,Team Rocket Returns,102,holo,339,458,mark,green,5,1,1,2026-08-04,398.5347412517955,354.5,
ex7-103,Rocket's Sneasel ex,Team Rocket Returns,103,holo,310,375,book,green,6,9,8,2026-08-04,273.3081796380389,235.0,
ex7-104,Rocket's Snorlax ex,Team Rocket Returns,104,holo,1079,1275,book,red,0,10,7,2026-08-04,529.495,900.0,0.45
ex7-105,Rocket's Suicune ex,Team Rocket Returns,105,holo,619,837,mark,amber,3,1,1,2026-08-04,728.2495265750645,649.99,
ex7-15,Dark Dragonite,Team Rocket Returns,15,holo,129,175,mark,amber,3,0,0,,152.349,120.0,
ex7-15,Dark Dragonite,Team Rocket Returns,15,normal,74,100,mark,green,31,0,0,,86.57227874131898,62.593,
ex7-15,Dark Dragonite,Team Rocket Returns,15,reverse_holo,,,,red,0,0,0,,122.55000000000001,905.884,
ex7-16,Dark Muk,Team Rocket Returns,16,normal,3.99,8.0,book,green,9,12,8,2026-08-04,8.330133773140279,6.08,
ex7-16,Dark Muk,Team Rocket Returns,16,reverse_holo,5.83,8.0,book,red,0,26,22,2026-08-11,8.38,82.495,
ex7-17,Dark Raticate,Team Rocket Returns,17,normal,4.5,4.99,book,green,18,8,8,2026-08-04,4.663489694062553,9.927,
ex7-17,Dark Raticate,Team Rocket Returns,17,reverse_holo,4.31,5.16,book,red,0,30,28,2026-08-04,42.245000000000005,44.487,8.92
ex7-19,Dark Tyranitar,Team Rocket Returns,19,holo,31,50,book,red,0,6,6,2026-08-04,73.38,21.29,
ex7-19,Dark Tyranitar,Team Rocket Returns,19,normal,43,50,book,green,19,5,5,2026-08-04,49.97473956936285,28.904000000000003,
ex7-19,Dark Tyranitar,Team Rocket Returns,19,reverse_holo,31,50,book,red,0,6,6,2026-08-04,73.38,231.629,
ex7-20,Dark Tyranitar,Team Rocket Returns,20,holo,50,55,book,amber,4,25,18,2026-08-04,63.1655,48.0,
ex7-20,Dark Tyranitar,Team Rocket Returns,20,normal,18,20,book,green,21,7,7,2026-08-04,21.95910496593236,18.487499999999997,
ex7-20,Dark Tyranitar,Team Rocket Returns,20,reverse_holo,235,319,mark,amber,3,1,1,2026-08-04,277.0475,127.48200000000001,
ex7-21,Delibird,Team Rocket Returns,21,normal,15,20,mark,amber,27,1,1,2026-08-04,17.41667599411576,12.075,
ex7-21,Delibird,Team Rocket Returns,21,reverse_holo,18,20,book,red,0,8,8,2026-08-04,69.68,90.9845,3.68
ex7-22,Furret,Team Rocket Returns,22,normal,16,20,book,amber,21,9,9,2026-08-04,20.838787139452993,20.0,
ex7-22,Furret,Team Rocket Returns,22,reverse_holo,20,24,book,conflict,3,20,19,2026-08-04,67.75478154400001,67.274,3.06
ex7-23,Ledian,Team Rocket Returns,23,normal,3.02,4.5,book,green,7,5,5,2026-08-04,2.2609695283125526,2.1959999999999997,
ex7-23,Ledian,Team Rocket Returns,23,reverse_holo,32,43,mark,amber,3,1,1,2026-08-04,37.3958,18.171,
ex7-24,Magby,Team Rocket Returns,24,normal,2.66,3.6,mark,green,21,2,1,2026-08-04,3.1335966534401445,3.1780000000000004,
ex7-24,Magby,Team Rocket Returns,24,reverse_holo,115,115,book_thin,red,0,2,1,2026-08-04,3.2,55.0,
ex7-25,Misdreavus,Team Rocket Returns,25,holo,3.2,5.0,book,red,0,23,12,2026-08-04,32.894999999999996,40.693,8.02
ex7-25,Misdreavus,Team Rocket Returns,25,normal,3.94,4.97,book,green,28,5,2,2026-08-04,3.7233982525070517,3.0,
ex7-25,Misdreavus,Team Rocket Returns,25,reverse_holo,3.2,5.0,book,red,0,23,12,2026-08-04,32.894999999999996,52.221999999999994,8.02
ex7-26,Quagsire,Team Rocket Returns,26,normal,6.5,8.9,book,amber,25,10,10,2026-08-04,6.209460654825974,5.08,
ex7-26,Quagsire,Team Rocket Returns,26,reverse_holo,7.99,8.88,book,conflict,3,27,19,2026-08-04,135.4442,80.5,16.06
ex7-27,Qwilfish,Team Rocket Returns,27,normal,2.13,2.88,mark,amber,16,2,2,2026-08-04,2.5005981445312497,3.2370000000000005,
ex7-27,Qwilfish,Team Rocket Returns,27,reverse_holo,1.64,3.89,book,conflict,3,16,14,2026-08-04,65.6844,1.32,23.76
ex7-28,Yanma,Team Rocket Returns,28,normal,7.57,10,mark,green,23,2,2,2026-08-04,8.90175716763977,6.1240000000000006,
ex7-28,Yanma,Team Rocket Returns,28,reverse_holo,9.99,12,book,conflict,3,9,8,2026-08-04,59.6646,36.616,5.47
ex7-51,Cubone,Team Rocket Returns,51,normal,3.99,4.49,book,green,59,8,7,2026-08-04,5.598329545484058,3.99,
ex7-51,Cubone,Team Rocket Returns,51,reverse_holo,3.99,7.38,book,conflict,5,26,21,2026-08-04,126.74,81.99,22.29
ex7-52,Dratini,Team Rocket Returns,52,normal,2.33,2.95,book,green,61,3,2,2026-08-04,2.896131497221488,2.4770000000000003,
ex7-52,Dratini,Team Rocket Returns,52,reverse_holo,3.08,3.38,book,conflict,3,33,32,2026-08-11,95.08019999999999,56.4815,29.44
ex7-53,Dratini,Team Rocket Returns,53,normal,6.12,7.99,book,red,0,4,4,2026-08-04,54.59,6.3740000000000006,7.74
ex7-53,Dratini,Team Rocket Returns,53,reverse_holo,6.93,7.99,book,red,0,11,11,2026-08-04,54.59,5.33,7.32
ex7-54,Drowzee,Team Rocket Returns,54,normal,1.75,1.99,book,conflict,39,3,3,2026-08-04,0.8322499868126171,1.998,0.45
ex7-54,Drowzee,Team Rocket Returns,54,reverse_holo,1.0,1.19,book,red,0,28,27,2026-08-11,23.384999999999998,0.81,21.36
ex7-55,Ekans,Team Rocket Returns,55,normal,1.5,1.65,book,conflict,30,3,3,2026-08-04,0.5405385799758712,3.6505,0.34
ex7-55,Ekans,Team Rocket Returns,55,reverse_holo,16,45,band,amber,4,1,1,2026-08-04,43.48930000000001,24.373,
ex7-56,Grimer,Team Rocket Returns,56,normal,1.93,4.67,book,green,56,5,5,2026-08-04,2.8799288381604695,2.622,
ex7-56,Grimer,Team Rocket Returns,56,reverse_holo,2.31,2.97,book,conflict,3,36,33,2026-08-11,62.082499999999996,40.251000000000005,23.52
ex7-57,Hoppip,Team Rocket Returns,57,normal,0.43,0.59,mark,green,19,2,2,2026-08-04,0.5088516379081439,1.99,
ex7-57,Hoppip,Team Rocket Returns,57,reverse_holo,27,36,mark,conflict,3,54,46,2026-08-11,31.711399999999998,20.738,30.94
ex7-58,Horsea,Team Rocket Returns,58,normal,1.75,2.5,book,green,24,6,6,2026-08-04,2.128938830464575,4.684,
ex7-58,Horsea,Team Rocket Returns,58,reverse_holo,1.75,2.99,book,conflict,6,47,42,2026-08-11,54.6956,27.13,23.08
ex7-59,Houndour,Team Rocket Returns,59,normal,2.25,3.04,mark,green,25,2,2,2026-08-04,2.6423607658766546,2.958,
ex7-59,Houndour,Team Rocket Returns,59,reverse_holo,3.99,5.38,book,conflict,3,11,10,2026-08-04,107.2551,2.58,22.89
ex7-60,Houndour,Team Rocket Returns,60,normal,8.24,14,book,amber,42,4,3,2026-08-04,10.007496610227138,9.0,
ex7-60,Houndour,Team Rocket Returns,60,reverse_holo,10,12,book,conflict,4,16,15,2026-08-11,103.10810000000001,89.75150000000001,9.29
ex7-61,Koffing,Team Rocket Returns,61,normal,1.63,2.4,book,green,20,6,4,2026-08-04,1.1114761699746845,4.594,
ex7-61,Koffing,Team Rocket Returns,61,reverse_holo,21,40,band,amber,9,2,2,2026-08-04,39.99,20.803,
ex7-63,Larvitar,Team Rocket Returns,63,normal,2.39,3.23,mark,amber,37,2,2,2026-08-04,2.8094976562499996,2.49,
ex7-63,Larvitar,Team Rocket Returns,63,reverse_holo,2.0,2.67,book,red,0,28,27,2026-08-11,88.49,80.741,37.9
ex7-65,Magikarp,Team Rocket Returns,65,normal,7.0,8.01,book,green,48,3,2,2026-08-04,6.913794837245843,5.525,
ex7-65,Magikarp,Team Rocket Returns,65,reverse_holo,6.25,7.99,book,conflict,6,21,20,2026-08-04,312.09979999999996,144.19850000000002,43.83
ex7-69,Onix,Team Rocket Returns,69,normal,0.74,1.0,mark,green,16,1,1,2026-08-04,0.8703609690395834,2.20419504,
ex7-69,Onix,Team Rocket Returns,69,reverse_holo,47,50,book,amber,4,3,2,2026-08-04,32.682221999999996,23.085,
ex7-70,Psyduck,Team Rocket Returns,70,holo,24,30,book,green,25,26,21,2026-08-04,21.367599999999996,31.490000000000002,
ex7-70,Psyduck,Team Rocket Returns,70,normal,20,30,book,green,61,11,10,2026-08-04,26.577716305289883,16.0,
ex7-70,Psyduck,Team Rocket Returns,70,reverse_holo,24,30,book,amber,13,26,21,2026-08-04,26.396960020065308,18.37861944437027,
ex7-72,Rattata,Team Rocket Returns,72,normal,1.77,2.0,book,green,30,3,3,2026-08-04,1.1738951596824703,0.94,
ex7-72,Rattata,Team Rocket Returns,72,reverse_holo,1.71,2.92,book,red,0,46,41,2026-08-11,24.794999999999998,36.094,10.71
ex7-73,Remoraid,Team Rocket Returns,73,normal,1.63,1.8,book,conflict,8,4,4,2026-08-04,0.5047467859006742,25.16,0.29
ex7-73,Remoraid,Team Rocket Returns,73,reverse_holo,17,23,mark,amber,3,1,1,2026-08-04,20.052899999999998,20.506999999999998,
ex7-74,Sandshrew,Team Rocket Returns,74,normal,2.23,3.44,book,green,32,4,4,2026-08-04,1.8262019295982896,1.892,
ex7-74,Sandshrew,Team Rocket Returns,74,reverse_holo,2.99,3.47,book,conflict,4,21,18,2026-08-11,60.2286,40.961,18.65
ex7-75,Sentret,Team Rocket Returns,75,normal,2.48,2.79,book,green,63,9,6,2026-08-04,3.265967813415388,2.99,
ex7-75,Sentret,Team Rocket Returns,75,reverse_holo,29,39,mark,amber,3,1,1,2026-08-02,33.7978,34.923500000000004,
ex7-76,Slowpoke,Team Rocket Returns,76,normal,7.32,9.9,mark,green,36,2,2,2026-08-04,8.608798888357574,5.615,
ex7-76,Slowpoke,Team Rocket Returns,76,reverse_holo,112,152,mark,amber,3,1,1,2026-08-02,131.9562,118.92699999999999,
ex7-77,Slugma,Team Rocket Returns,77,normal,2.0,3.42,book,conflict,22,7,6,2026-08-04,0.4889179441483901,4.729,0.18
ex7-77,Slugma,Team Rocket Returns,77,reverse_holo,37,51,mark,amber,3,1,1,2026-08-04,44.0941,33.529,
ex7-78,Spinarak,Team Rocket Returns,78,normal,2.65,3.58,mark,amber,31,2,2,2026-08-04,3.1171630117819076,3.0,
ex7-78,Spinarak,Team Rocket Returns,78,reverse_holo,21,38,band,amber,3,1,1,2026-08-02,37.8712,28.037,
ex7-80,Voltorb,Team Rocket Returns,80,normal,2.2,2.98,mark,green,27,2,2,2026-08-04,2.58995941982475,2.2319999999999998,
